"1650","BISOPROLOL HCTZ ",2,"BISOPROLOL","HYDROCHLOROTHIAZIDE",
"1651","BISOPROLOL NCH ",1,"BISOPROLOL",
"1652","BISOPROLOL QVR ",1,"BISOPROLOL",
"1653","BITHIONOL ",1,"BITHIONOL",
"1654","BIVALIRUDINE ",0,"N/A",
"1655","BLACKOIDS DU DR MEUR BOITE ",2,"LEVOMENTHOL","REGLISSE",
"1656","BLACKOIDS DU DR MEUR ",0,"N/A",
"1657","BLEOMYCINE U ",0,"N/A",
"1658","BLEOMYCINE POSO ",0,"N/A",
"1659","BLEOMYCINE BLN ",1,"BLEOMYCINE",
"1660","BLEOMYCINE ",1,"BLEOMYCINE",
"1661","BLEPHASEPTYL ",0,"N/A",
"1662","BLEU EVANS SRB ",1,"BLEU EVANS",
"1663","BLEU METHYLENE ",1,"METHYLTHIONINIUM",
"1664","BLEU PATENTE V ",0,"N/A",
"1665","BLEU PATENTE V GUERBET ",1,"BLEU PATENTE (E131)",
"1666","BLUCINEL ",0,"N/A",
"1667","BMS-650032 ",0,"N/A",
"1668","BMS-790052 ",1,"DACLATASVIR",
"1669","BOCEPREVIR ",0,"N/A",
"1670","BOCEPREVIR SPL ",1,"BOCEPREVIR",
"1671","BOCOUTURE ",1,"TOXINE BOTULIQUE A",
"1672","BOIN ",0,"N/A",
"1673","BOIRON ARTICHAUT ",1,"ARTICHAUT",
"1674","BOIRON AUBEPINE ",1,"AUBEPINE",
"1675","BOIRON BOURDAINE ",1,"BOURDAINE",
"1676","BOIRON CASSIS ",1,"CASSIS",
"1677","BOIRON FRENE ",1,"FRENE",
"1678","BOIRON FUCUS ",1,"FUCUS",
"1679","BOIRON GINSENG ",1,"GINSENG",
"1680","BOIRON HARPAGOPHYTUM ",1,"HARPAGOPHYTON",
"1681","BOIRON KOLA ",1,"KOLA",
"1682","BOIRON MARRON D'INDE GELU ",1,"MARRON D'INDE",
"1683","BOIRON ORTHOSIP GELU ",1,"ORTHOSIPHON",
"1684","BOIRON PASSIFL ",1,"PASSIFLORE",
"1685","BOIRON PILOSELLE GELU ",1,"PILOSELLE",
"1686","BOIRON PISSENLIT ",1,"PISSENLIT",
"1687","BOIRON PRELE ",1,"PRELE",
"1688","BOIRON PT HOUX ",1,"PETIT HOUX",
"1689","BOIRON REINE DES PRES ",1,"REINE DES PRES",
"1690","BOIRON THE VERT ",1,"THE",
"1691","BOIRON VALERIANE ",1,"VALERIANE",
"1692","BOIRON VIGNE ROUGE ",1,"VIGNE ROUGE",
"1693","BOLCITOL ",4,"BOLDO","FENOUIL","FUMETERRE","SAUGE",
"1694","BOLDOFLORINE ",4,"N/A","BOLDINE","BOURDAINE","ROMARIN","SENE",
"1695","BOLDOFLORINE N1 ",0,"N/A",
"1696","BOLDOFLORINE N2 ",0,"N/A",
"1697","BOLDOLAXINE ",4,"BELLADONE","BOLDO","LICHEN","PHENOLPHTALEINE",
"1698","BOLINAN ",2,"IODE","POVIDONE",
"1699","BONDRONAT ",1,"N/A","IBANDRONATE",
"1700","BONNARD ",0,"N/A",
"1701","BONS PROD BOLDO ",0,"N/A",
"1702","BONS PROD FENOUIL ",0,"N/A",
"1703","BONVIVA ",1,"IBANDRONATE",
"1704","BOOSTRIXTETRA ",0,"N/A",
"1705","BORATE SODIUM AC BORIQUE UNI ",0,"N/A",
"1706","BORAX/AC BORIQUE ",3,"ACIDE BORIQUE","BORE","SODIUM",
"1707","BORIBEL N1 ",0,"N/A",
"1708","BORIBEL N10 ",0,"N/A",
"1709","BORIBEL N10 DOS ",0,"N/A",
"1710","BORIBEL N11 GELU ",0,"N/A",
"1711","BORIBEL N11 ",0,"N/A",
"1712","BORIBEL N11 DOS ",0,"N/A",
"1713","BORIBEL N12 GELU ",0,"N/A",
"1714","BORIBEL N12 ",0,"N/A",
"1715","BORIBEL N13 ",0,"N/A",
"1716","BORIBEL N13 DOS ",0,"N/A",
"1717","BORIBEL N14 DOS ",0,"N/A",
"1718","BORIBEL N15 ",0,"N/A",
"1719","BORIBEL N17 DOS ",0,"N/A",
"1720","BORIBEL N2 ",0,"N/A",
"1721","BORIBEL N2 DOS ",0,"N/A",
"1722","BORIBEL N22 ",0,"N/A",
"1723","BORIBEL N23 ",0,"N/A",
"1724","BORIBEL N3 ",0,"N/A",
"1725","BORIBEL N3 DOS ",0,"N/A",
"1726","BORIBEL N31 ",0,"N/A",
"1727","BORIBEL N4 ",0,"N/A",
"1728","BORIBEL N4 DOS ",0,"N/A",
"1729","BORIBEL N41 ",0,"N/A",
"1730","BORIBEL N48 ",0,"N/A",
"1731","BORIBEL N5 GELU ",0,"N/A",
"1732","BORIBEL N6 ",0,"N/A",
"1733","BORIBEL N6 DOS ",0,"N/A",
"1734","BORIBEL N7 GELU ",0,"N/A",
"1735","BORIBEL N7 ",0,"N/A",
"1736","BORIBEL N8 ",0,"N/A",
"1737","BORIBEL N9 ",0,"N/A",
"1738","BORIBEL N9 GELU ",0,"N/A",
"1739","BORIPHARM N1 ",0,"N/A",
"1740","BORIPHARM N18 ",0,"N/A",
"1741","BORIPHARM N23 ",0,"N/A",
"1742","BORIPHARM N3 ",0,"N/A",
"1743","BORIPHARM N31 ",0,"N/A",
"1744","BORIPHARM N41 ",0,"N/A",
"1745","BORIPHARM N48 ",0,"N/A",
"1746","BOROCLARINE ",4,"ACIDE BORIQUE","BORE","PHENYLEPHRINE","SODIUM",
"1747","BOROSTYROL ",0,"N/A",
"1748","BOROSTYROL EMUL LOC ",0,"N/A",
"1749","BORTEZOMIB ",0,"N/A",
"1750","BOSATRIA ",1,"MEPOLIZUMAB",
"1751","BOSENTAN ",0,"N/A",
"1752","BOSENTAN DISPERSIBLE ",0,"N/A",
"1753","BOSULIF ",1,"BOSUTINIB",
"1754","BOSUTINIB ",0,"N/A",
"1755","BOTHROFAV ",0,"N/A",
"1756","BOTOX ALLERGAN ",1,"TOXINE BOTULIQUE A",
"1757","BOTULISM ANTITOXIN BEHRING ",0,"N/A",
"1758","BOULEAU SUPERDIET ",1,"BOULEAU",
"1759","BRADYL ",1,"NADOXOLOL",
"1760","BREAKYL FILM ",1,"FENTANYL",
"1761","BRENTUXIMAB ",0,"N/A",
"1762","BRENTUXIMAB VED ",1,"BRENTUXIMAB VEDOTIN",
"1763","BRETYLATE ",2,"BRETYLIUM","BROME",
"1764","BREVIBLOC ",1,"ESMOLOL",
"1765","BREVIMYTAL HIKMA ",1,"METHOHEXITAL",
"1766","BREVOXYL ",1,"PEROXYDE BENZOYLE",
"1767","BREXIN ",0,"N/A",
"1768","BRIAZIDE ",2,"BENAZEPRIL","HYDROCHLOROTHIAZIDE",
"1769","BRICANYL ",1,"TERBUTALINE",
"1770","BRICANYL MICROG ",1,"TERBUTALINE",
"1771","BRICANYL TURBUHALER ",1,"TERBUTALINE",
"1772","BRIDES PIL ",0,"N/A",
"1773","BRIDES SELS ",0,"N/A",
"1774","BRIDION ",1,"SUGAMMADEX",
"1775","BRIEM ",1,"BENAZEPRIL",
"1776","BRIETAL ",1,"METHOHEXITAL",
"1777","BRILIQUE ",1,"TICAGRELOR",
"1778","BRILIVO ",1,"PARACETAMOL",
"1779","BRIMONIDINE ",2,"N/A","BRIMONIDINE","BROME",
"1780","BRIMONIDINE CHV ",2,"BRIMONIDINE","BROME",
"1781","BRINALDIX ",1,"CLOPAMIDE",
"1782","BRINZOLAMIDE + TIMOLOL ",0,"N/A",
"1783","BRINZOLAMIDE ",0,"N/A",
"1784","BRISTAMOX Gé ",0,"N/A",
"1785","BRISTAMOX ",1,"N/A","AMOXICILLINE",
"1786","BRISTOPEN IV ",0,"N/A",
"1787","BRISTOPEN ",0,"N/A",
"1788","BRITANE ",0,"N/A",
"1789","BROLENE ",2,"PROPAMIDINE","N/A",
"1790","BROLITENE ",2,"IDROCILAMIDE","N/A",
"1791","BROMATE DE POTASSIUM ",0,"N/A",
"1792","BROMAZEPAM ",2,"N/A","BROMAZEPAM","BROME",
"1793","BROMAZEPAM EXPANPHARM ",2,"BROMAZEPAM","BROME",
"1794","BROMAZEPAM SUBSTIPHARM ",2,"BROMAZEPAM","BROME",
"1795","BROMAZEPAM TVP ",2,"BROMAZEPAM","BROME",
"1796","BROMAZEPAM ZTV ",2,"BROMAZEPAM","BROME",
"1797","BROMELAINE ",0,"N/A",
"1798","BROMESULFONEPHTALEINE ",0,"N/A",
"1799","BROMFENAC FL5ML ",0,"N/A",
"1800","BROMHEXINE ",0,"N/A",
"1801","BROMOCARBONE ",4,"AUBEPINE","BROME","CALCIUM","CHARBON",
"1802","BROMOCODYL ",0,"N/A",
"1803","BROMOCRIPTINE ",0,"N/A",
"1804","BROMOCRIPTINE INH LACTEE ",0,"N/A",
"1805","BROMOCRIPTINE INH LACT ",0,"N/A",
"1806","BROMOSULFOPHTALEINE ",2,"BROME","BROMOSULFONEPHTALEINE",
"1807","BROMPHENIRAMINE ",0,"N/A",
"1808","BROMSULFONEPHTALEINE SERB ",0,"N/A",
"1809","BRONCALENE AD SANS SUCRE ",2,"CHLORPHENAMINE","PHOLCODINE",
"1810","BRONCALENE AD ",2,"CHLORPHENAMINE","PHOLCODINE",
"1811","BRONCALENE ",2,"CHLORPHENAMINE","PHOLCODINE",
"1812","BRONCALENE NR ",1,"CHLORPHENAMINE",
"1813","BRONCATHIOL NR ",1,"CARBOCISTEINE",
"1814","BRONCATHIOL EXPECT AD ",1,"CARBOCISTEINE",
"1815","BRONCHALENE AD ",0,"N/A",
"1816","BRONCHALENE ",0,"N/A",
"1817","BRONCHALENE NR ",0,"N/A",
"1818","BRONCHALENE SS SUCRE AD ",0,"N/A",
"1819","BRONCHATHIOL NR ",0,"N/A",
"1820","BRONCHATHIOL ",0,"N/A",
"1821","BRONCHEX SUCREE ",0,"N/A",
"1822","BRONCHEX ",0,"N/A",
"1823","BRONCHO LACTOL AD ",0,"N/A",
"1824","BRONCHO LACTOL BB ",0,"N/A",
"1825","BRONCHOCYST ",1,"CARBOCISTEINE",
"1826","BRONCHOCYST AD ",0,"N/A",
"1827","BRONCHODERMINE AD ",0,"N/A",
"1828","BRONCHODERMINE ",3,"N/A","EUCALYPTOL","GAIACOL","PIN",
"1829","BRONCHODERMINE NR ",0,"N/A",
"1830","BRONCHODUAL GELULE+INH ",3,"BROME","FENOTEROL","IPRATROPIUM",
"1831","BRONCHODUAL INH ",3,"BROME","FENOTEROL","IPRATROPIUM",
"1832","BRONCHODUAL MICROG ",2,"N/A","BROME","FENOTEROL",
"1833","BRONCHODUAL ",0,"N/A",
"1834","BRONCHOIDS ",6,"ACONIT","BORE","CODEINE","MENTHOL","SODIUM","TETRACAINE",
"1835","BRONCHOKOD NR ",1,"CARBOCISTEINE",
"1836","BRONCHOKOD NR Gé ",1,"CARBOCISTEINE",
"1837","BRONCHOKOD AD Gé ",1,"N/A","CARBOCISTEINE",
"1838","BRONCHOKOD AD ",2,"CARBOCISTEINE","N/A",
"1839","BRONCHOKOD ",0,"N/A",
"1840","BRONCHORECTINE AU CITRAL AD ",0,"N/A",
"1841","BRONCHORECTINE AU CITRAL ",0,"N/A",
"1842","BRONCHORECTINE CITRAL NR ",0,"N/A",
"1843","BRONCHOSPRAY ",0,"N/A",
"1844","BRONCHOTULISAN EUCALY AD ",2,"ACIDE ACETYLSALICYLIQUE","NOSCAPINE",
"1845","BRONCHOTULISAN EUCALY ",2,"ACIDE ACETYLSALICYLIQUE","NOSCAPINE",
"1846","BRONCHY AD ",0,"N/A",
"1847","BRONCHY ",0,"N/A",
"1848","BRONCHY NR ",0,"N/A",
"1849","BRONCHYDEX SS SUCRE ",0,"N/A",
"1850","BRONCHYDEX AD ",0,"N/A",
"1851","BRONCHYTEINE NR ",1,"CARBOCISTEINE",
"1852","BRONCHYTEINE AD ",0,"N/A",
"1853","BRONCHYTUC ",0,"N/A",
"1854","BRONCHYTUC SS SUCRE ",0,"N/A",
"1855","BRONCOCLAR ",2,"CARBOCISTEINE","ACETYLCYSTEINE",
"1856","BRONCOCLAR AD ",1,"CARBOCISTEINE",
"1857","BRONCOL ",0,"N/A",
"1858","BRONCORINOL AD EXPECT ",1,"CARBOCISTEINE",
"1859","BRONCORINOL AD TOUX SECHE ",0,"N/A",
"1860","BRONCORINOL AD TX SECHE ",0,"N/A",
"1861","BRONCORINOL ",0,"N/A",
"1862","BRONCORINOL TX SECHE ",1,"PHOLCODINE",
"1863","BRONCORINOL ETATS GRIPPAUX ",0,"N/A",
"1864","BRONCORINOL MAUX DE GORGE ",3,"ACIDE ASCORBIQUE","CETYLPYRIDINIUM","TETRACAINE",
"1865","BRONCORINOL RHINITES ",0,"N/A",
"1866","BRONCORINOL RHUME ",2,"PARACETAMOL","PSEUDOEPHEDRINE",
"1867","BRONILIDE ",0,"N/A",
"1868","BRONKIREX NR SS Gé ",1,"CARBOCISTEINE",
"1869","BRONKIREX AD SS ",1,"CARBOCISTEINE",
"1870","BRONPAX A LA TYROTHRICINE ",0,"N/A",
"1871","BRONPAX AD ",0,"N/A",
"1872","BRONPAX ",0,"N/A",
"1873","BROPARESTROL ",0,"N/A",
"1874","BRUFEN ",1,"IBUPROFENE",
"1875","BRUFEN EFFV ",1,"IBUPROFENE",
"1876","BRULEX ",0,"N/A",
"1877","BRYONIA OPOD LIN ",0,"N/A",
"1878","BSS F + F ",0,"N/A",
"1879","BSS ",0,"N/A",
"1880","BUCANEST SS VASOCONSTR ",1,"ARTICAINE",
"1881","BUCANEST ADR CART ",1,"N/A","ARTICAINE",
"1882","BUCASEPT ",0,"N/A",
"1883","BUCASEPT BAIN DE BOUCHE ",0,"N/A",
"1884","BUCCAWALTER ",0,"N/A",
"1885","BUCCOBET ",0,"N/A",
"1886","BUCCOLAM ",1,"MIDAZOLAM",
"1887","BUCCOSOIN ",1,"CHLORHEXIDINE",
"1888","BUCCOTHYMOL ",0,"N/A",
"1889","BUDESONIDE ",1,"N/A","BUDESONIDE",
"1890","BUDESONIDE MICROG ",1,"N/A","BUDESONIDE",
"1891","BUDESONIDE MICG FOMETEROL INH ",0,"N/A",
"1892","BUDESONIDE MICROG FORM INH ",0,"N/A",
"1893","BUDESONIDE MICROG FORMO INH ",0,"N/A",
"1894","BUDESONIDE INH ",1,"BUDESONIDE",
"1895","BUFAL ",1,"BUFEXAMAC",
"1896","BUFLOMEDIL ",1,"BUFLOMEDIL",
"1897","BUFLOMEDIL PEL ",1,"BUFLOMEDIL",
"1898","BUFLOMEDIL LABO ",1,"BUFLOMEDIL",
"1899","BUFLOMEDIL LAFON ",1,"BUFLOMEDIL",
"1900","BUMETANIDE ",0,"N/A",
"1901","BUPIFORAN ",1,"BUPIVACAINE",
"1902","BUPIVACAINE ADR ",2,"N/A","BUPIVACAINE","EPINEPHRINE",
"1903","BUPIVACAINE ",0,"N/A",
"1904","BUPIVACAINE RACHIANESTHESIE ",0,"N/A",
"1905","BUPIVACAINE RACHI ",0,"N/A",
"1906","BUPRENORPHINE + NALOXONE ",0,"N/A",
"1907","BUPRENORPHINE ",1,"N/A","BUPRENORPHINE",
"1908","BUPRENORPHNE NALOXONE ",0,"N/A",
"1909","BUPROPION ",0,"N/A",
"1910","BURINEX ",1,"N/A","BUMETANIDE",
"1911","BUSCOPAN ",3,"BROME","SCOPOLAMINE","N/A",
"1912","BUSERELINE ",0,"N/A",
"1913","BUSILVEX ",1,"BUSULFAN",
"1914","BUSPAR ",1,"BUSPIRONE",
"1915","BUSPIRONE ",1,"N/A","BUSPIRONE",
"1916","BUSPIRONE GEN ",1,"BUSPIRONE",
"1917","BUSULFAN ",0,"N/A",
"1918","BUTAZOLIDINE ",1,"PHENYLBUTAZONE",
"1919","BUTIX ",2,"DIPHENHYDRAMINE","MEQUITAZINE",
"1920","BUTOBARBITAL DIPHARMA ",1,"BUTOBARBITAL",
"1921","BUTOCONAZOLE ",0,"N/A",
"1922","BUTYLSCOPOLAMINE ",0,"N/A",
"1923","BUVENTOL EASY MICROG ",0,"N/A",
"1924","BUXEPTAN ",0,"N/A",
"1925","BYETTA ",1,"N/A","EXENATIDE",
"1926","C P P A HUMAIN CNTS ",0,"N/A",
"1927","C1 ESTERASE INH AOH ",0,"N/A",
"1928","CA C ",1,"N/A","ACIDE ASCORBIQUE",
"1929","CA ",0,"N/A",
"1930","CA POLYSTYRENE SULF ",0,"N/A",
"1931","CABAZITAXEL ",0,"N/A",
"1932","CABERGOLINE ",1,"N/A","CABERGOLINE",
"1933","CACIT ",0,"N/A",
"1934","CACIT VIT D3 ",1,"N/A","COLECALCIFEROL",
"1935","CACIT VIT D3 GRLES ",2,"CALCIUM","COLECALCIFEROL",
"1936","CADE HUILE APPLIC ",0,"N/A",
"1937","CADENS ",1,"CALCITONINE DE SAUMON",
"1938","CADENS Gé ",1,"CALCITONINE DE SAUMON",
"1939","CADITAR ",0,"N/A",
"1940","CADUET ",2,"N/A","AMLODIPINE","ATORVASTATINE",
"1941","CAELYX ",1,"DOXORUBICINE",
"1942","CAFEINE ",1,"N/A","CAFEINE",
"1943","CAFEINE DEL ",0,"N/A",
"1944","CALAMINE THERICA ",4,"DCALAMINE","ZINC","ZINC OXYDE","N/A",
"1945","CALCAREA ",0,"N/A",
"1946","CALCAREA TB80 ",0,"N/A",
"1947","CALCAREA BT30G ",0,"N/A",
"1948","CALCED ",0,"N/A",
"1949","CALCIBRONAT ",3,"BROME","CALCIUM","N/A",
"1950","CALCIDIA ",0,"N/A",
"1951","CALCIDOSE ",0,"N/A",
"1952","CALCIDOSE VIT D3 ",0,"N/A",
"1953","CALCIFLUOR ",0,"N/A",
"1954","CALCIFORM ",0,"N/A",
"1955","CALCIFORTE ",0,"N/A",
"1956","CALCIFORTE VITAMINE D3 ",1,"N/A","SACCHAROMYCES",
"1957","CALCIJEX ",1,"CALCITRIOL",
"1958","CALCIPARINE ",1,"N/A","HEPARINE",
"1959","CALCIPARINE S ",1,"HEPARINE",
"1960","CALCIPOTRIOL ",0,"N/A",
"1961","CALCIPOTRIOL CHEVEUX ",0,"N/A",
"1962","CALCIPRAT ",0,"N/A",
"1963","CALCIPRAT VIT D3 ",0,"N/A",
"1964","CALCITAR ",1,"CALCITONINE DE PORC",
"1965","CALCITONINE CEDIAT ",1,"CALCITONINE DE SAUMON",
"1966","CALCITONINE ",2,"CALCITONINE DE SAUMON","N/A",
"1967","CALCITONINE LLAFON ",0,"N/A",
"1968","CALCITONINE PHARMY ",1,"CALCITONINE DE SAUMON",
"1969","CALCITONINE SAUMON ",0,"N/A",
"1970","CALCITONINE SYNTH HUM ",0,"N/A",
"1971","CALCITRIOL MICROGRAMMES ",0,"N/A",
"1972","CALCITRIOL ",0,"N/A",
"1973","CALCIUM + COLECALCIFEROL ",0,"N/A",
"1974","CALCIUM + MAGNESIUM CARBONA CROQ ",0,"N/A",
"1975","CALCIUM ",1,"N/A","CALCIUM",
"1976","CALCIUM + COLECALCIF ",0,"N/A",
"1977","CALCIUM SACCHAROMYCES ",0,"N/A",
"1978","CALCIUM COLECALCIFEROL ",0,"N/A",
"1979","CALCIUM ACETATE ",0,"N/A",
"1980","CALCIUM ALKO ",1,"CALCIUM",
"1981","CALCIUM ASCORBATE RCA ",2,"ASCORBATE","ACIDE ASCORBIQUE",
"1982","CALCIUM BROMURE ",0,"N/A",
"1983","CALCIUM CARB ",0,"N/A",
"1984","CALCIUM CASSENNE ",0,"N/A",
"1985","CALCIUM CHL ",2,"CALCIUM","N/A",
"1986","CALCIUM CHL DEL ",0,"N/A",
"1987","CALCIUM CHL UNILABO ",1,"CALCIUM",
"1988","CALCIUM CHLORURE ",0,"N/A",
"1989","CALCIUM CORB ",0,"N/A",
"1990","CALCIUM CORB VIT C D PP ",0,"N/A",
"1991","CALCIUM CORB VITC D PP ",4,"ACIDE ASCORBIQUE","CALCIUM","ERGOCALCIFEROL","NICOTINAMIDE",
"1992","CALCIUM EDETATE SRB ",1,"SODIUM",
"1993","CALCIUM GLU ",1,"N/A","CALCIUM",
"1994","CALCIUM GLUBIONATE ",0,"N/A",
"1995","CALCIUM GLUCOGLUCOHEPTO ",0,"N/A",
"1996","CALCIUM GLUCOHEPT ",0,"N/A",
"1997","CALCIUM GLUCON ",1,"CALCIUM",
"1998","CALCIUM GLUCON BBN ",1,"CALCIUM",
"1999","CALCIUM GLUCONATE ",0,"N/A",
"2000","CALCIUM MAGNESIUM DIMETICONE ",0,"N/A",
"2001","CALCIUM MEDIFA ",1,"N/A","CALCIUM",
"2002","CALCIUM PENTETATE ",0,"N/A",
"2003","CALCIUM SORBISTERIT ",1,"POLYSTYROL",
"2004","CALCIUM VIT D3 ",1,"N/A","COLECALCIFEROL",
"2005","CALCOS VIT D3 ",0,"N/A",
"2006","CALDINE ",1,"LACIDIPINE",
"2007","CALENDULA ",0,"N/A",
"2008","CALENDULA OVULES ",0,"N/A",
"2009","CALENDULA DIG ",0,"N/A",
"2010","CALENDULA VASELINE ",0,"N/A",
"2011","CALENDULA LHF ",0,"N/A",
"2012","CALENDULA OFF TM LOC ",0,"N/A",
"2013","CALENDULENE ",1,"CALENDULA",
"2014","CALGLUQUINE ",6,"ASCORBATE","CAFEINE","CODEINE","PARACETAMOL","QUININE","N/A",
"2015","CALMADERM ",1,"BUFEXAMAC",
"2016","CALMAFIT AD ",0,"N/A",
"2017","CALMAFIT ",0,"N/A",
"2018","CALMAFIT SOMMEIL ",0,"N/A",
"2019","CALMICORT ",1,"HYDROCORTISONE",
"2020","CALMIFLORINE GELU ",0,"N/A",
"2021","CALMIFLORINE ",0,"N/A",
"2022","CALMIPHASE ",0,"N/A",
"2023","CALMIXENE ",1,"PIMETIXENE",
"2024","CALMODIGER ",1,"KAOLIN",
"2025","CALMODINE TAB ",0,"N/A",
"2026","CALMODREN HOMEO ",0,"N/A",
"2027","CALMOROIDE RECTALE ",0,"N/A",
"2028","CALMOROIDE ",0,"N/A",
"2029","CALMOSEDYL ",0,"N/A",
"2030","CALMOTISAN ",0,"N/A",
"2031","CALNOVA ",0,"N/A",
"2032","CALPEROS ",0,"N/A",
"2033","CALPEROS D3 ",0,"N/A",
"2034","CALPRIMUM ",0,"N/A",
"2035","CALSCORBAT ",0,"N/A",
"2036","CALSCORBAT AD ",0,"N/A",
"2037","CALSYN ",1,"CALCITONINE DE SAUMON",
"2038","CALTRATE ",0,"N/A",
"2039","CALTRATE D3 ",1,"N/A","COLECALCIFEROL",
"2040","CALTRATE VITAMINE D3 ",1,"N/A","COLECALCIFEROL",
"2041","CALYEAST ",0,"N/A",
"2042","CALYPTOL INHALANT ",5,"N/A","EUCALYPTOL","PIN","ROMARIN","TERPINEOL","THYM",
"2043","CAMILIA UNIDOS ",0,"N/A",
"2044","CAMPATH ",0,"N/A",
"2045","CAMPEL ",1,"CHROMOCARBE",
"2046","CAMPHOCALYPTOL BISMUTH AD ",0,"N/A",
"2047","CAMPHOCALYPTOL QUININE AD ",0,"N/A",
"2048","CAMPHOCALYPTOL QUININE NR ",0,"N/A",
"2049","CAMPHOCALYPTOL QUININE ",0,"N/A",
"2050","CAMPHOCALYPTOL SIMPLE AD ",0,"N/A",
"2051","CAMPHOCALYPTOL SIMPLE ",0,"N/A",
"2052","CAMPHOCALYPTOL SIMPLE NR ",0,"N/A",
"2053","CAMPHODIONYL ",0,"N/A",
"2054","CAMPHOPNEUMINE AD ",0,"N/A",
"2055","CAMPHOPNEUMINE AMIN AD ",0,"N/A",
"2056","CAMPHOPNEUMINE AMIN ",0,"N/A",
"2057","CAMPHOPNEUMINE ",0,"N/A",
"2058","CAMPHOPNEUMINE NR ",0,"N/A",
"2059","CAMPHRE MENTHOL ",0,"N/A",
"2060","CAMPHRICE DU CANADA ",1,"CAMPHRE",
"2061","CAMPTO ",1,"IRINOTECAN",
"2062","CANAKINUMAB ",0,"N/A",
"2063","CANAKINUMAB SOLV ",0,"N/A",
"2064","CANCIDAS NEC ",0,"N/A",
"2065","CANCIDAS ",1,"CASPOFUNGINE",
"2066","CANDEREL ",0,"N/A",
"2067","CANDESARTAN ",1,"N/A","CANDESARTAN",
"2068","CANDESARTAN + HCTZ ",0,"N/A",
"2069","CANDESARTAN CRT16MG ",1,"CANDESARTAN",
"2070","CANDESARTAN HCTZ ",2,"CANDESARTAN","HYDROCHLOROTHIAZIDE",
"2071","CANDESARTAN/HCTZ ",2,"CANDESARTAN","HYDROCHLOROTHIAZIDE",
"2072","CANDESARTAN/HCTZ MYL16/12.5 ",2,"CANDESARTAN","HYDROCHLOROTHIAZIDE",
"2073","CANESTEN G ",1,"CLOTRIMAZOLE",
"2074","CANOL ",3,"APHLOIA","CYNARA","PYROLE OMBELLEE",
"2075","CANREONATE DE POTASSIUM ",0,"N/A",
"2076","CANTABILINE ",1,"N/A","HYMECROMONE",
"2077","CANTADRILL ",1,"ERYSIUM",
"2078","CANTALENE ",3,"CHLORHEXIDINE","LYSOZYME","TETRACAINE",
"2079","CANTEINE ",7,"AUBEPINE","HAMMAMELIS","PASSIFLORE","PHENOBARBITAL","SAULE","STROPHANTUS","N/A",
"2080","CANTEINE PHENOBARBITAL ",6,"AUBEPINE","HAMMAMELIS","PASSIFLORE","PHENOBARBITAL","SAULE","STROPHANTUS",
"2081","CANTIL ",2,"BROME","MEPENZOLATE",
"2082","CANTOR ",1,"N/A","MINAPRINE",
"2083","CAPADOX ",0,"N/A",
"2084","CAPASTAT ",1,"CAPREOMYCINE",
"2085","CAPECITABINE ",1,"N/A","CAPECITABINE",
"2086","CAPECITABINE ACC ",1,"CAPECITABINE",
"2087","CAPERGYL ",1,"DIHYDROERGOTOXINE",
"2088","CAPISTAN ",1,"SERENOA REPENS",
"2089","CAPOTEN ",1,"CAPTOPRIL",
"2090","CAPRAMOL ",0,"N/A",
"2091","CAPRELSA ",1,"VANDETANIB",
"2092","CAPREOMYCINE ",0,"N/A",
"2093","CAPSAICINE ",0,"N/A",
"2094","CAPSAICINE TRANSD ",0,"N/A",
"2095","CAPSION IODURE I131 ",0,"N/A",
"2096","CAPSOLINE FUCUS GELU ",0,"N/A",
"2097","CAPSOLINE PRELE GELU ",0,"N/A",
"2098","CAPSOLINE REINE PRES GELU ",0,"N/A",
"2099","CAPSYL ",1,"DEXTROMETHORPHANE",
"2100","CAPTAGON ",1,"FENETYLLINE",
"2101","CAPTEA ",2,"CAPTOPRIL","HYDROCHLOROTHIAZIDE",
"2102","CAPTIREX ",1,"CAPTOPRIL",
"2103","CAPTODIAME ",0,"N/A",
"2104","CAPTOLANE ",1,"CAPTOPRIL",
"2105","CAPTOPRIL ",1,"N/A","CAPTOPRIL",
"2106","CAPTOPRIL + HCTZ ",0,"N/A",
"2107","CAPTOPRIL APF ",1,"CAPTOPRIL",
"2108","CAPTOPRIL BSX ",1,"CAPTOPRIL",
"2109","CAPTOPRIL BYLA ",1,"CAPTOPRIL",
"2110","CAPTOPRIL HCTZ ",2,"CAPTOPRIL","HYDROCHLOROTHIAZIDE",
"2111","CAPTOPRIL HCTZ PRK ",2,"CAPTOPRIL","HYDROCHLOROTHIAZIDE",
"2112","CAPTOPRIL TVP ",1,"CAPTOPRIL",
"2113","CARBACHOL ",0,"N/A",
"2114","CARBACTIVE ",1,"CHARBON",
"2115","CARBAGLU ",2,"ACIDE CARGLUMIQUE","N/A",
"2116","CARBAMAZEPINE ",1,"N/A","CARBAMAZEPINE",
"2117","CARBATROPINE ",0,"N/A",
"2118","CARBETOCINE ",0,"N/A",
"2119","CARBIDOPA ",0,"N/A",
"2120","CARBIDOPA LEVOD. ",1,"N/A","LEVODOPA",
"2121","CARBIDOPA LEVODOPA ",1,"N/A","LEVODOPA",
"2122","CARBIMAZOLE ",0,"N/A",
"2123","CARBO CORT ",0,"N/A",
"2124","CARBO DOME ",0,"N/A",
"2125","CARBOCAINE ",1,"MEPIVACAINE",
